state,district,month,enrolment_total,demo_updates_total,bio_updates_total,month_dt,total_updates,total_transactions,enroll_velocity,growth_acceleration,update_churn,center_load_density,enroll_velocity_norm,total_updates_norm,growth_acceleration_norm,center_load_density_norm,update_churn_norm,ASSI_raw,ASSI,StressCategory,high_stress,HighStressNextMonth,risk_probability_before
Maharashtra,Bid,2025-05,0.0,0.0,510.0,2025-05-01,510.0,510.0,0.0,0.0,0.5964912280701754,510.0,0.5170112752761873,0.003630539241857982,0.700712835607737,0.0021489215284784874,6.551488922202996e-05,0.2706351862137138,27.06,🟢 Stable,0,0.0,0.042835742485637894
Maharashtra,Bid,2025-06,0.0,144.0,3666.0,2025-06-01,3810.0,3810.0,0.0,0.0,7.4559686888454015,3810.0,0.5170112752761873,0.027122263747997862,0.700712835607737,0.016081025740617993,0.0008189172609847041,0.27871094332783414,27.87,🟢 Stable,0,0.0,0.0040294073166691185
Maharashtra,Bid,2025-07,0.0,0.0,2206.0,2025-07-01,2206.0,2206.0,0.0,0.0,0.5788506953555497,2206.0,0.5170112752761873,0.01570386189713472,0.700712835607737,0.009309178723565943,6.357736274682028e-05,0.2747272648278248,27.47,🟢 Stable,0,0.0,0.042835742485637894
Maharashtra,Bid,2025-08,0.0,0.0,1957.0,2025-08-01,1957.0,1957.0,0.0,0.0,0.8867240598096964,1957.0,0.5170112752761873,0.01393130450258053,0.700712835607737,0.008257938133013598,9.739225962616568e-05,0.2741315116251353,27.41,🟢 Stable,0,0.0,0.06325332526317695
Maharashtra,Bid,2025-09,741.0,199.0,2747.0,2025-09-01,2946.0,3687.0,741.0,741.0,1.5045965270684372,3687.0,0.5208473540892289,0.020971703150026694,0.7037891966172484,0.015561738219983702,0.00016525553127353415,0.2785716526959522,27.86,🟢 Stable,0,0.0,0.005032105855004978
Maharashtra,Bid,2025-10,2765.0,143.0,3036.0,2025-10-01,3179.0,5944.0,2024.0,1283.0,1.0787241262300644,5944.0,0.5274893097128894,0.022630361274248088,0.7060393824028829,0.025090453131134876,0.00011848035361683361,0.2825191342500738,28.25,🟢 Stable,0,0.0,0.007981467336107594
Maharashtra,Bid,2025-11,6021.0,122.0,3403.0,2025-11-01,3525.0,9546.0,3256.0,1232.0,1.1084905660377358,9546.0,0.5338672437178386,0.025093432995194873,0.7058276490540502,0.04029755597117321,0.00012174971436308148,0.2869685948418988,28.7,🟢 Stable,0,0.0,0.005600851373795997
Maharashtra,Bid,2025-12,2403.0,92.0,2392.0,2025-12-01,2484.0,4887.0,-3618.0,-6874.0,0.7044809982983551,4887.0,0.4982812710311338,0.017682861719167112,0.6721745014925126,0.02062795793348898,7.737581441367304e-05,0.2665317335482632,26.65,🟢 Stable,0,0.0,0.10292886537197468
Maharashtra,Bid,2026-01,213.0,58.0,255.0,2026-01-01,313.0,526.0,-2190.0,1428.0,0.12595573440643862,526.0,0.5056738763550521,0.002228154475885389,0.7066413693750545,0.0022164711246585576,1.3834195036220103e-05,0.2686383273806995,26.86,🟢 Stable,0,,0.03914499846153159
Maharashtra,Buldana,2025-03,0.0,0.0,2399.0,2025-03-01,2399.0,2399.0,0.0,0.0,0.0,2399.0,0.5170112752761873,0.017077771845524115,0.700712835607737,0.01012399572748804,0.0,0.2751834282610985,27.52,🟢 Stable,0,0.0,0.010456537186334821
Maharashtra,Buldana,2025-04,0.0,0.0,2962.0,2025-04-01,2962.0,2962.0,0.0,0.0,1.2341666666666666,2962.0,0.5170112752761873,0.021085602420359496,0.700712835607737,0.012500897143074265,0.00013555319616313978,0.27656225409656976,27.66,🟢 Stable,0,0.0,0.006437437311513408
Maharashtra,Buldana,2025-05,0.0,0.0,3648.0,2025-05-01,3648.0,3648.0,0.0,0.0,1.2311846101923727,3648.0,0.5170112752761873,0.02596903363587827,0.700712835607737,0.01539708607929478,0.00013522566561386534,0.2782174911113001,27.82,🟢 Stable,0,0.0,0.006437437311513408
Maharashtra,Buldana,2025-06,0.0,222.0,8288.0,2025-06-01,8510.0,8510.0,0.0,0.0,2.332145793368046,8510.0,0.5170112752761873,0.0605801744082577,0.700712835607737,0.03592371961851366,0.00025614839935945446,0.28996740974533963,29.0,🟢 Stable,0,0.0,0.005254476907970312
Maharashtra,Buldana,2025-07,0.0,0.0,4631.0,2025-07-01,4631.0,4631.0,0.0,0.0,0.5441193749265656,4631.0,0.5170112752761873,0.03296672005694964,0.700712835607737,0.019547164394607852,5.976269037049487e-05,0.28057810501757835,28.06,🟢 Stable,0,0.0,0.051152943335394066
Maharashtra,Buldana,2025-08,0.0,0.0,4766.0,2025-08-01,4766.0,4766.0,0.0,0.0,1.028929188255613,4766.0,0.5170112752761873,0.03392774515038263,0.700712835607737,0.020117114112377196,0.00011301118711162186,0.28091184102311323,28.09,🟢 Stable,0,0.0,0.009170361028452333
Maharashtra,Buldana,2025-09,1399.0,456.0,8093.0,2025-09-01,8549.0,9948.0,1399.0,1399.0,1.7933710929305644,9948.0,0.524253750660054,0.060857803879693896,0.7065209719806201,0.041994739575197476,0.0001969727348170057,0.29391083987756317,29.39,🟢 Stable,0,0.0,0.005032105855004978
Maharashtra,Buldana,2025-10,4141.0,220.0,8016.0,2025-10-01,8236.0,12377.0,2742.0,1343.0,0.9632748538011696,12377.0,0.5312063199527867,0.058629649403808506,0.7062884804603332,0.0522496126452844,0.00010580012306522329,0.29657000034646785,29.66,🟢 Stable,0,0.0,0.042357430314116096
Maharashtra,Buldana,2025-11,12263.0,198.0,9680.0,2025-11-01,9878.0,22141.0,8122.0,5380.0,1.1992230180891101,22141.0,0.5590580122795937,0.07031856202171205,0.7230486280924486,0.09347175371417231,0.00013171520298262175,0.3159943895313894,31.6,🟡 Watchlist,0,0.0,0.007547874399905615
Maharashtra,Buldana,2025-12,4243.0,199.0,6002.0,2025-12-01,6201.0,10444.0,-8020.0,-16142.0,0.6276951108411782,10444.0,0.4754925815102036,0.04414308595835558,0.6336971548850205,0.04408877705677965,6.894212976947847e-05,0.2632720057221263,26.33,🟢 Stable,0,0.0,0.10717954029095529
Maharashtra,Buldana,2026-01,357.0,80.0,637.0,2026-01-01,717.0,1074.0,-3886.0,4134.0,0.11560786842953887,1074.0,0.496893863309278,0.005104111051788574,0.7178756917660637,0.004530044793825967,1.2697649750626662e-05,0.26975604331001585,26.98,🟢 Stable,0,,0.10434778942450199
Maharashtra,Buldhana,2025-03,11370.0,0.0,20537.0,2025-03-01,20537.0,31907.0,0.0,0.0,0.0,31907.0,0.5170112752761873,0.14619683217654386,0.700712835607737,0.13470233848258276,0.0,0.32614994475711756,32.61,🟡 Watchlist,0,0.0,0.039890002650462004
Maharashtra,Buldhana,2025-04,1054.0,0.0,20811.0,2025-04-01,20811.0,21865.0,-10316.0,-10316.0,1.0132924335378324,21865.0,0.46360643177370753,0.14814735718099306,0.6578845762634461,0.0923065231800661,0.00011129374315784935,0.29837803502984794,29.84,🟢 Stable,0,0.0,0.05388633126963018
Maharashtra,Buldhana,2025-05,0.0,0.0,24528.0,2025-05-01,24528.0,24528.0,-1054.0,9262.0,1.1785508360561214,24528.0,0.5115548284894857,0.1746075814201815,0.739165272409484,0.10354930909428656,0.00012944469898837097,0.33492547002830486,33.49,🟡 Watchlist,0,0.0,0.050528680458239765
Maharashtra,Buldhana,2025-06,0.0,1570.0,31421.0,2025-06-01,32991.0,32991.0,0.0,1054.0,1.344979412124424,32991.0,0.5170112752761873,0.23485317672183662,0.7050886581502809,0.13927882362378252,0.00014772417940884792,0.3498978268000409,34.99,🟡 Watchlist,0,0.0,0.11223118308754967
Maharashtra,Buldhana,2025-07,1882.0,1462.0,22936.0,2025-07-01,24398.0,26280.0,1882.0,1882.0,0.7395126091173618,26280.0,0.5267541906960852,0.17368214984872754,0.7085262113430952,0.11094598987600426,8.12234688200954e-05,0.3334684094065459,33.35,🟡 Watchlist,0,0.0,0.2944172941911606
Maharashtra,Buldhana,2025-08,0.0,0.0,22750.0,2025-08-01,22750.0,22750.0,-1882.0,-3764.0,0.9324152629206115,22750.0,0.5072683598562894,0.16195052500444918,0.6850860841370205,0.09604286021877624,0.00010241069739920314,0.31874372868001505,31.87,🟡 Watchlist,0,1.0,0.7935784474071983
Maharashtra,Buldhana,2025-09,5914.0,2233.0,62090.0,2025-09-01,64323.0,70237.0,5914.0,7796.0,2.827260340204826,70237.0,0.5476274292577369,0.4578964228510411,0.7330789765391147,0.29652583983146374,0.00031052870398383533,0.4425222136153346,44.25,🟡 Watchlist,1,0.0,0.3216892223643385
Maharashtra,Buldhana,2025-10,15366.0,941.0,31562.0,2025-10-01,32503.0,47869.0,9452.0,3538.0,0.505301287233381,47869.0,0.5659432819440274,0.23137924897668624,0.715401317728724,0.2020915043717254,5.54991528776504e-05,0.37273294680461366,37.27,🟡 Watchlist,0,1.0,0.9558730056816135
Maharashtra,Buldhana,2025-11,59534.0,965.0,52536.0,2025-11-01,53501.0,113035.0,44168.0,34716.0,1.6459820329805563,113035.0,0.7456643508692006,0.38085780387969387,0.8448409716484895,0.47721256591362937,0.00018078443651393678,0.522207735569443,52.22,🟡 Watchlist,1,0.0,0.1268147674196285
Maharashtra,Buldhana,2025-12,16820.0,1051.0,31188.0,2025-12-01,32239.0,49059.0,-42714.0,-86882.0,0.6025756046502935,49059.0,0.29588540426369025,0.22949991101619505,0.34001054515109874,0.20711550558761813,6.618315933041227e-05,0.23042569116223335,23.04,🟢 Stable,0,0.0,0.0864809994687135
Maharashtra,Buldhana,2026-01,1139.0,418.0,3058.0,2026-01-01,3476.0,4615.0,-15681.0,27033.0,0.10781637717121588,4615.0,0.43583239286416864,0.024744616479800675,0.8129439653919766,0.01947961479842778,1.184188077592618e-05,0.2806567639162682,28.07,🟢 Stable,0,,0.19730267636575186
Maharashtra,Chandrapur,2025-03,8348.0,0.0,22214.0,2025-03-01,22214.0,30562.0,0.0,0.0,0.0,30562.0,0.5170112752761873,0.1581348994483004,0.700712835607737,0.1290239505536956,0.0,0.3282827033857237,32.83,🟡 Watchlist,0,0.0,0.04646038782808469
Maharashtra,Chandrapur,2025-04,882.0,221.0,22612.0,2025-04-01,22833.0,23715.0,-7466.0,-7466.0,1.0278190411883863,23715.0,0.4783605810546369,0.16254137746930059,0.6697167339923361,0.10011694523838674,0.00011288925545746354,0.30920331160352815,30.92,🟡 Watchlist,0,0.0,0.05215120235908411
Maharashtra,Chandrapur,2025-05,3999.0,0.0,30967.0,2025-05-01,30967.0,34966.0,3117.0,10583.0,1.3561793816238943,34966.0,0.5331476553844879,0.2204449190247375,0.7446495813076818,0.14761697690225994,0.00014895431444942824,0.35949294954634914,35.95,🟡 Watchlist,0,0.0,0.09918236087860914
Maharashtra,Chandrapur,2025-06,3492.0,957.0,47879.0,2025-06-01,48836.0,52328.0,-507.0,-3624.0,1.5769826918109016,52328.0,0.5143865897725273,0.34764904787328704,0.685667312937738,0.22091673245715876,0.00017320597771958355,0.38580586276423295,38.58,🟡 Watchlist,0,0.0,0.18951349634369163
Maharashtra,Chandrapur,2025-07,2143.0,403.0,17525.0,2025-07-01,17928.0,20071.0,-1349.0,-842.0,0.3670987161373549,20071.0,0.5100276446165474,0.12762413240790177,0.6972171595348509,0.08473252470837572,4.0319841415100854e-05,0.3115723028455511,31.16,🟡 Watchlist,0,0.0,0.2508796771715458
Maharashtra,Chandrapur,2025-08,0.0,0.0,15772.0,2025-08-01,15772.0,15772.0,-2143.0,-794.0,0.8796921189134921,15772.0,0.5059171903958253,0.11227620573055704,0.6974164379808112,0.06658279258474308,9.661991494253777e-05,0.3040335485027107,30.4,🟡 Watchlist,0,0.0,0.05153035719121789
Maharashtra,Chandrapur,2025-09,5737.0,1343.0,34408.0,2025-09-01,35751.0,41488.0,5737.0,7880.0,2.266594813922526,41488.0,0.5467111189339738,0.25450080085424454,0.7334277138195451,0.1751518810451611,0.00024894868718487143,0.37329864717081546,37.33,🟡 Watchlist,0,1.0,0.7099107769992671
Maharashtra,Chandrapur,2025-10,19485.0,578.0,34889.0,2025-10-01,35467.0,54952.0,13748.0,8011.0,0.9920284179906019,54952.0,0.5881832206495967,0.25247908880583736,0.7339715779116449,0.2319948662306903,0.00010895823584871516,0.39177546661616836,39.18,🟡 Watchlist,1,1.0,0.914561218118051
Maharashtra,Chandrapur,2025-11,46959.0,867.0,46612.0,2025-11-01,47479.0,94438.0,27474.0,13726.0,1.3386432840870643,94438.0,0.6592412743443463,0.3379889660081865,0.7576981678837875,0.3986988259035814,0.00014702825848506967,0.4606740717892007,46.07,🟡 Watchlist,1,0.0,0.0691087584960957
Maharashtra,Chandrapur,2025-12,17248.0,846.0,37378.0,2025-12-01,38224.0,55472.0,-29711.0,-57185.0,0.8050547598989048,55472.0,0.3632005632461199,0.2721053568250578,0.46330162868613234,0.23419022810654258,8.842221130909844e-05,0.2866286033026987,28.66,🟢 Stable,0,0.0,0.09952973057944248
Maharashtra,Chandrapur,2026-01,1187.0,286.0,2811.0,2026-01-01,3097.0,4284.0,-16061.0,13650.0,0.08102027468933944,4284.0,0.4338651729600447,0.02204662751379249,0.7573826436776837,0.018082182527452577,8.898763420517622e-06,0.268168141047627,26.82,🟢 Stable,0,,0.16993332760930965
Maharashtra,Chatrapati Sambhaji Nagar,2025-03,1148.0,0.0,574.0,2025-03-01,574.0,1722.0,0.0,0.0,0.0,1722.0,0.5170112752761873,0.004086136323189179,0.700712835607737,0.0072658034391188155,0.0,0.27150679053725935,27.15,🟢 Stable,0,0.0,0.010456537186334821
Maharashtra,Chatrapati Sambhaji Nagar,2025-04,0.0,0.0,315.0,2025-04-01,315.0,315.0,-1148.0,-1148.0,0.5478260869565217,315.0,0.5110682004079392,0.0022423918846769886,0.6959467594418544,0.0013256608250338802,6.0169812582176364e-05,0.26772487455716726,26.77,🟢 Stable,0,0.0,0.06578777716404742
Maharashtra,Chatrapati Sambhaji Nagar,2025-05,0.0,0.0,691.0,2025-05-01,691.0,691.0,0.0,1148.0,2.1867088607594938,691.0,0.5170112752761873,0.004919024737497776,0.7054789117736197,0.002913076335265533,0.00024017451059085018,0.27205134498502365,27.21,🟢 Stable,0,0.0,0.005784233769141502
Maharashtra,Chatrapati Sambhaji Nagar,2025-06,0.0,37.0,481.0,2025-06-01,518.0,518.0,0.0,0.0,0.7485549132947977,518.0,0.5170112752761873,0.0036874888770243816,0.700712835607737,0.0021826963265685227,8.221661931186912e-05,0.27065699510173236,27.07,🟢 Stable,0,0.0,0.057121739402764986
Maharashtra,Chatrapati Sambhaji Nagar,2025-07,1172.0,0.0,406.0,2025-07-01,406.0,1578.0,1172.0,1172.0,0.7822736030828517,1578.0,0.5230785956120642,0.0028901939846947854,0.7055785509965998,0.006657857073498182,8.592007063222358e-05,0.2736194741701293,27.36,🟢 Stable,0,0.0,0.04111033281931705
Maharashtra,Chatrapati Sambhaji Nagar,2025-08,0.0,0.0,286.0,2025-08-01,286.0,286.0,-1172.0,-2344.0,0.7027027027027027,286.0,0.5109439549403104,0.0020359494571987897,0.6909814048300114,0.0012032271819575027,7.718049747778094e-05,0.2666333182172949,26.66,🟢 Stable,0,0.0,0.07333226469290482
Maharashtra,Chatrapati Sambhaji Nagar,2025-09,601.0,64.0,435.0,2025-09-01,499.0,1100.0,601.0,1773.0,1.7386759581881532,1100.0,0.5201225888613938,0.003552233493504182,0.7080736832053939,0.004639812887618581,0.00019096536115415026,0.27325805896711924,27.33,🟢 Stable,0,0.0,0.005784233769141502
Maharashtra,Chatrapati Sambhaji Nagar,2025-10,284.0,42.0,266.0,2025-10-01,308.0,592.0,-317.0,-918.0,0.616,592.0,0.5153701997245892,0.002192560953906389,0.6969016353287472,0.002495113208901348,6.765761148129165e-05,0.26915543285843074,26.92,🟢 Stable,0,0.0,0.04550193263744821
Maharashtra,Chatrapati Sambhaji Nagar,2025-11,965.0,58.0,427.0,2025-11-01,485.0,1450.0,681.0,998.0,1.5695792880258899,1450.0,0.5205367404201567,0.0034525716319629826,0.704856166629994,0.00611746030405762,0.00017239283386093833,0.27291203930971647,27.29,🟢 Stable,0,0.0,0.005784233769141502
Maharashtra,Chatrapati Sambhaji Nagar,2025-12,1372.0,40.0,412.0,2025-12-01,452.0,1824.0,407.0,-274.0,0.9300411522633745,1824.0,0.5191182713313937,0.003217654386901584,0.6995752878120473,0.007696432114766763,0.00010214993984001331,0.2716688263001743,27.17,🟢 Stable,0,0.0,0.03274503741735588
Maharashtra,Chatrapati Sambhaji Nagar,2026-01,71.0,21.0,28.0,2026-01-01,49.0,120.0,-1301.0,-1708.0,0.10816777041942605,120.0,0.5102761355518052,0.00034881651539419824,0.6936218442389847,0.0005024001215892731,1.1880475626355647e-05,0.26645774895417906,26.65,🟢 Stable,0,,0.06578777716404742
Maharashtra,Chhatrapati Sambhajinagar,2025-03,1843.0,0.0,253.0,2025-03-01,253.0,2096.0,0.0,0.0,0.0,2096.0,0.5170112752761873,0.001801032212137391,0.700712835607737,0.008844775249827958,0.0,0.27117236028110275,27.12,🟢 Stable,0,0.0,0.010456537186334821
Maharashtra,Chhatrapati Sambhajinagar,2025-04,0.0,0.0,630.0,2025-04-01,630.0,630.0,-1843.0,-1843.0,2.4803149606299213,630.0,0.5074702587411863,0.004484783769353977,0.6930613736097215,0.0026555434998290148,0.0002724223798011922,0.26704023023152396,26.7,🟢 Stable,0,0.0,0.007473494264151757
Maharashtra,Chhatrapati Sambhajinagar,2025-05,0.0,0.0,1673.0,2025-05-01,1673.0,1673.0,0.0,1843.0,2.6513470681458005,1673.0,0.5170112752761873,0.01190959245417334,0.7083642976057525,0.00705893280081735,0.00029120748350433486,0.275005597496389,27.5,🟢 Stable,0,0.0,0.0040294073166691185
Maharashtra,Chhatrapati Sambhajinagar,2025-06,0.0,97.0,3769.0,2025-06-01,3866.0,3866.0,0.0,0.0,2.3094384707287934,3866.0,0.5170112752761873,0.02752091119416266,0.700712835607737,0.01631744932724824,0.0002536543681696705,0.2787612792934476,27.88,🟢 Stable,0,0.0,0.005784233769141502
Maharashtra,Chhatrapati Sambhajinagar,2025-07,0.0,0.0,3178.0,2025-07-01,3178.0,3178.0,0.0,0.0,0.821825704680631,3178.0,0.5170112752761873,0.022623242569852285,0.700712835607737,0.013412816691505215,9.026422765035854e-05,0.2770766587209307,27.71,🟢 Stable,0,0.0,0.057121739402764986
Maharashtra,Chhatrapati Sambhajinagar,2025-08,0.0,0.0,2273.0,2025-08-01,2273.0,2273.0,0.0,0.0,0.7150047184649261,2273.0,0.5170112752761873,0.016180815091653318,0.700712835607737,0.009592042657569987,7.853167443050371e-05,0.27489117586330764,27.49,🟢 Stable,0,0.0,0.057121739402764986
Maharashtra,Chhatrapati Sambhajinagar,2025-09,2474.0,322.0,3017.0,2025-09-01,3339.0,5813.0,2474.0,2474.0,1.4683377308707124,5813.0,0.5298189122309309,0.02376935397757608,0.7109839788432717,0.024537390812410548,0.00016127309045222733,0.2842986619062105,28.43,🟢 Stable,0,0.0,0.005032105855004978
Maharashtra,Chhatrapati Sambhajinagar,2025-10,1649.0,266.0,2191.0,2025-10-01,2457.0,4106.0,-825.0,-3299.0,0.73562874251497,4106.0,0.5127403373264445,0.01749065670048051,0.6870165940822605,0.017330693269949297,8.079688905121587e-05,0.27257279084703345,27.26,🟢 Stable,0,0.0,0.07422130856371553
Maharashtra,Chhatrapati Sambhajinagar,2025-11,4573.0,284.0,2506.0,2025-11-01,2790.0,7363.0,2924.0,3749.0,1.1350691619202604,7363.0,0.5321485147489724,0.019861185264281902,0.7162773125640909,0.031081257942354862,0.00012466894214544855,0.28593877654880684,28.59,🟢 Stable,0,0.0,0.005081602372091773
Maharashtra,Chhatrapati Sambhajinagar,2025-12,5474.0,147.0,2526.0,2025-12-01,2673.0,8147.0,901.0,-2023.0,0.957721246864923,8147.0,0.5216756572067548,0.019028296849973304,0.6923140794373706,0.03439118815517831,0.00010519014939572268,0.27881326114734223,27.88,🟢 Stable,0,0.0,0.02778885173055467
Maharashtra,Chhatrapati Sambhajinagar,2026-01,403.0,99.0,66.0,2026-01-01,165.0,568.0,-5071.0,-5972.0,0.06170531039640987,568.0,0.4907592433451021,0.001174586225306994,0.6759192756228489,0.0023937888146312422,6.777327787553255e-06,0.25852739743853487,25.85,🟢 Stable,0,,0.11375324387110512
Maharashtra,Dharashiv,2025-03,163.0,0.0,0.0,2025-03-01,0.0,163.0,0.0,0.0,0.0,163.0,0.5170112752761873,0.0,0.700712835607737,0.0006839396613232121,0.0,0.26949797688979266,26.95,🟢 Stable,0,0.0,0.010456537186334821
Maharashtra,Dharashiv,2025-04,0.0,0.0,45.0,2025-04-01,45.0,45.0,-163.0,-163.0,45.0,45.0,0.5161674414752078,0.0003203416978109984,0.7000361192183303,0.00018576138949519342,0.0049425203192502015,0.2698984118932326,26.99,🟢 Stable,0,0.0,0.0040294073166691185
Maharashtra,Dharashiv,2025-05,0.0,0.0,431.0,2025-05-01,431.0,431.0,0.0,163.0,9.369565217391305,431.0,0.5170112752761873,0.0030681615945897848,0.7013895519971437,0.0018153953973393902,0.0010290948104332545,0.270724443148289,27.07,🟢 Stable,0,0.0,0.0040294073166691185
Maharashtra,Dharashiv,2025-06,0.0,43.0,1370.0,2025-06-01,1413.0,1413.0,0.0,0.0,3.2708333333333335,1413.0,0.5170112752761873,0.01005872931126535,0.700712835607737,0.005961251862891207,0.0003592480046862415,0.2728581432485472,27.29,🟢 Stable,0,0.0,0.0040294073166691185
Maharashtra,Dharashiv,2025-07,0.0,0.0,1385.0,2025-07-01,1385.0,1385.0,0.0,0.0,0.9794908062234795,1385.0,0.5170112752761873,0.00985940558818295,0.700712835607737,0.005843040069576084,0.00010758118249507354,0.27275283052545063,27.28,🟢 Stable,0,0.0,0.03649635761270339
Maharashtra,Dharashiv,2025-08,0.0,0.0,676.0,2025-08-01,676.0,676.0,0.0,0.0,0.48773448773448774,676.0,0.5170112752761873,0.004812244171560776,0.700712835607737,0.002849748588846717,5.356972480059542e-05,0.27103394473053155,27.1,🟢 Stable,0,0.0,0.051152943335394066
Maharashtra,Dharashiv,2025-09,578.0,42.0,950.0,2025-09-01,992.0,1570.0,578.0,578.0,1.465288035450517,1570.0,0.5200035202882495,0.007061754760633565,0.7031124802278417,0.0066240822754081476,0.00016093813086151976,0.2734065678687296,27.34,🟢 Stable,0,0.0,0.005784233769141502
Maharashtra,Dharashiv,2025-10,401.0,36.0,733.0,2025-10-01,769.0,1170.0,-177.0,-755.0,0.7744209466263847,1170.0,0.5160949649524244,0.0054742836803701725,0.6975783517181539,0.004935342370906389,8.50575836523085e-05,0.2706610424950132,27.07,🟢 Stable,0,0.0,0.06062080535412665
Maharashtra,Dharashiv,2025-11,1258.0,45.0,756.0,2025-11-01,801.0,2059.0,857.0,1034.0,1.0402597402597402,2059.0,0.5214478738494351,0.005702082221035771,0.7050056254644641,0.008688566808661546,0.00011425566452292674,0.27410903748148824,27.41,🟢 Stable,0,0.0,0.007981467336107594
Maharashtra,Dharashiv,2025-12,1629.0,27.0,948.0,2025-12-01,975.0,2604.0,371.0,-486.0,1.21571072319202,2604.0,0.5189319031299504,0.0069407367859049655,0.6986951413423894,0.010989474928545191,0.00013352611003793145,0.2728756384032292,27.29,🟢 Stable,0,0.0,0.006854340991841291
Maharashtra,Dharashiv,2026-01,94.0,11.0,13.0,2026-01-01,24.0,118.0,-1535.0,-1906.0,0.02459016393442623,118.0,0.5090647422424236,0.00017084890549919914,0.6927998206493986,0.0004939564220667643,2.700830775546558e-06,0.2659433605047868,26.59,🟢 Stable,0,,0.06578777716404742
Maharashtra,Dhule,2025-03,7629.0,0.0,23141.0,2025-03-01,23141.0,30770.0,0.0,0.0,0.0,30770.0,0.5170112752761873,0.16473393842320697,0.700712835607737,0.12990209530403649,0.0,0.33006418484200145,33.01,🟡 Watchlist,0,0.0,0.04646038782808469
Maharashtra,Dhule,2025-04,0.0,0.0,23016.0,2025-04-01,23016.0,23016.0,-7629.0,-7629.0,0.9945553539019963,23016.0,0.47751674725365745,0.16384410037373198,0.6690400176029294,0.09716587225526992,0.00010923577878399317,0.30873948163254133,30.87,🟡 Watchlist,0,0.0,0.344988891161511
Maharashtra,Dhule,2025-05,0.0,182.0,28508.0,2025-05-01,28690.0,28690.0,0.0,7629.0,1.2464700004344615,28690.0,0.5170112752761873,0.20423562911550097,0.7323856536125446,0.12112064780062735,0.00013690451787740296,0.34497748966820674,34.5,🟡 Watchlist,0,0.0,0.12398323128313446
Maharashtra,Dhule,2025-06,0.0,2692.0,31510.0,2025-06-01,34202.0,34202.0,0.0,0.0,1.1920811404273117,34202.0,0.5170112752761873,0.24347392774515036,0.700712835607737,0.1443914836846616,0.00013093078352793204,0.3519422300471102,35.19,🟡 Watchlist,0,0.0,0.14627903769179937
Maharashtra,Dhule,2025-07,1576.0,2644.0,27876.0,2025-07-01,30520.0,32096.0,1576.0,1576.0,0.8923193871882583,32096.0,0.525170060983817,0.21726285815981491,0.7072558112500986,0.13550026808745982,9.800681560975233e-05,0.34739913327138816,34.74,🟡 Watchlist,0,0.0,0.40429134670536604
Maharashtra,Dhule,2025-08,0.0,0.0,19924.0,2025-08-01,19924.0,19924.0,-1576.0,-3152.0,0.6527964352413093,19924.0,0.5088524895685576,0.14183306638191848,0.6876268843230138,0.08411191279347131,7.169910323365043e-05,0.3128243076367275,31.28,🟡 Watchlist,0,0.0,0.27710724780773816
Maharashtra,Dhule,2025-09,6080.0,4206.0,36439.0,2025-09-01,40645.0,46725.0,6080.0,7656.0,2.0398996235884566,46725.0,0.5484867937421699,0.2893397401672895,0.7324977477383973,0.19726170824485037,0.00022404989641815076,0.3855790467462346,38.56,🟡 Watchlist,0,0.0,0.1213069354002679
Maharashtra,Dhule,2025-10,10393.0,1239.0,27194.0,2025-10-01,28433.0,38826.0,4313.0,-1767.0,0.6995276287949613,38826.0,0.5393392211879937,0.20240612208578038,0.6933768978158252,0.1639133169807019,7.683176709324463e-05,0.34871023769377785,34.87,🟡 Watchlist,0,1.0,0.9566568866605542
Maharashtra,Dhule,2025-11,20683.0,1442.0,35472.0,2025-11-01,36914.0,57597.0,10290.0,5977.0,1.2982345079834001,57597.0,0.5702815195220691,0.2627798540665599,0.7255271537640793,0.24316165884920818,0.00014259000966354986,0.38986641147880385,38.99,🟡 Watchlist,1,0.0,0.08619962606455574
Maharashtra,Dhule,2025-12,12699.0,1285.0,26808.0,2025-12-01,28093.0,40792.0,-7984.0,-18274.0,0.7610185561424895,40792.0,0.4756789497116469,0.1999857625912084,0.6248458705769526,0.17221347361132805,8.358554837912677e-05,0.3197299110650604,31.97,🟡 Watchlist,0,0.0,0.6298739187376444
Maharashtra,Dhule,2026-01,1057.0,496.0,2413.0,2026-01-01,2909.0,3966.0,-11642.0,-3658.0,0.103545240976721,3966.0,0.456741869687212,0.020708311087382095,0.6855261573718494,0.01673963430337368,1.1372765721980049e-05,0.25898042772838276,25.9,🟢 Stable,0,,0.11201015367307311
Maharashtra,Gadchiroli,2025-03,2704.0,0.0,13583.0,2025-03-01,13583.0,16287.0,0.0,0.0,0.0,16287.0,0.5170112752761873,0.09669336180815091,0.700712835607737,0.06875704521178909,0.0,0.30388228317440036,30.39,🟡 Watchlist,0,0.0,0.010456537186334821
Maharashtra,Gadchiroli,2025-04,869.0,0.0,11355.0,2025-04-01,11355.0,12224.0,-1835.0,-1835.0,0.8359098939929329,12224.0,0.5075116738970626,0.08083288841430859,0.6930945866840482,0.05160366963181248,9.181114746938563e-05,0.29345938003154476,29.35,🟢 Stable,0,0.0,0.08780384533206644
Maharashtra,Gadchiroli,2025-05,921.0,0.0,16029.0,2025-05-01,16029.0,16950.0,52.0,1887.0,1.4115005283550546,16950.0,0.5172804737893832,0.11410571276027763,0.7085469695145494,0.07155613160350074,0.00015503044537838338,0.31031261484765693,31.03,🟡 Watchlist,0,0.0,0.04462888653418061
